,Parcel Number,Number of Rooms,Property Area,Total Taxable Value
20421,4991024,0.0,0.0,261234.0
20422,4991039,0.0,0.0,0.0
20423,4991043,0.0,0.0,0.0
20424,4991051,0.0,0.0,0.0
20425,4991055,0.0,0.0,0.0
20426,4991056,0.0,0.0,0.0
20427,4991061,0.0,0.0,90506.0
20428,4991065,0.0,0.0,259410.0
20429,4991066,0.0,0.0,0.0
20430,4991067,0.0,0.0,0.0
20431,4991068,0.0,0.0,173.0
20432,4991074,0.0,0.0,40774.0
20433,4991075,0.0,100393.0,9057878.0
20434,4991078,0.0,0.0,0.0
20435,4991081,0.0,0.0,0.0
20436,4991085,0.0,114089.0,14074340.0
20437,4991086,0.0,105000.0,13653178.0
20438,4991133,0.0,0.0,0.0
20439,4991134,0.0,0.0,0.0
20440,4991154,0.0,0.0,18485.5
20441,4991155,0.0,0.0,13931.5
20442,4991240,0.0,0.0,3886182.0
20443,4991246,0.0,0.0,0.0
20444,4991265,0.0,0.0,212463.0
20445,4991276,0.0,0.0,2620670.0
20446,4991277,0.0,0.0,32907251.0
20447,4991601,0.0,0.0,3601.5
20448,4991608,0.0,0.0,646896.0
20449,4991609,0.0,0.0,94.5
20450,4991610,0.0,0.0,458993.0
20451,4991612,0.0,0.0,2286.5
20452,4991613,0.0,0.0,904733.0
20453,4991614,0.0,0.0,974760.0
20454,4991624,0.0,0.0,235.0
20455,4991625,0.0,0.0,4256904.5
20456,4991627,0.0,0.0,936033.0
20457,4991629,0.0,0.0,749.0
20458,4991630,0.0,0.0,631067.0
20459,4991631,0.0,0.0,651652.0
20460,4991632,0.0,0.0,4295449.0
20461,4991633,0.0,0.0,8746650.0
20462,4991634,0.0,0.0,816.0
20463,4991703,0.0,0.0,118033.5
20464,4991704,0.0,0.0,24187.0
20465,4991953,0.0,0.0,0.0
20466,4991954,0.0,0.0,0.0
20467,4991997,7.0,1930.0,65156.5
20468,4993025,0.0,0.0,22488.0
20469,4994002,27.0,0.0,251728.0
20470,4994003,26.0,0.0,3223857.0
20471,4996003,1.0,0.0,14956.0
20472,5000001,0.0,0.0,0.0
20473,5000002,0.0,0.0,31841037.5
20474,5000003,0.0,0.0,0.0
20475,5000004,0.0,0.0,315423.0
20476,5000005,0.0,0.0,119150.0
20477,5000006,0.0,0.0,7043382.5
20478,5000007,0.0,0.0,0.0
20479,5000008,0.0,0.0,0.0
20480,5000009,0.0,0.0,0.0
20481,5000010,0.0,0.0,0.0
20482,5000011,0.0,0.0,0.0
20483,5000012,0.0,0.0,0.0
20484,5000013,0.0,0.0,0.0
20485,5000014,0.0,0.0,0.0
20486,5000015,0.0,0.0,0.0
20487,5000016,0.0,0.0,0.0
20488,5000017,0.0,0.0,0.0
20489,5000018,0.0,0.0,0.0
20490,5000019,0.0,0.0,0.0
20491,5000020,0.0,0.0,0.0
20492,5000021,0.0,0.0,0.0
20493,5000022,0.0,0.0,0.0
20494,5000023,0.0,0.0,0.0
20495,5000024,0.0,0.0,0.0
20496,5000025,0.0,0.0,1096244.0
20497,5000026,0.0,0.0,993032.0
20498,5000027,0.0,0.0,993032.0
20499,5000028,0.0,0.0,1104576.0
20500,5000029,0.0,0.0,0.0
20501,5000030,0.0,0.0,0.0
20502,5000031,0.0,0.0,0.0
20503,5000032,0.0,0.0,0.0
20504,5000033,0.0,0.0,16268942.5
20505,5000034,0.0,0.0,16147527.5
20506,5000035,0.0,0.0,15775145.0
20507,5000036,0.0,0.0,439818.0
20508,5000037,0.0,0.0,0.0
20509,5000038,0.0,0.0,0.0
20510,5000039,0.0,0.0,0.0
20511,5000040,0.0,0.0,0.0
20512,5000041,0.0,0.0,3833993.5
20513,5000042,0.0,0.0,25694439.0
20514,5000043,0.0,0.0,0.0
20515,5000044,0.0,0.0,0.0
20516,5000045,0.0,0.0,0.0
20517,5005001,2.0,9504.0,0.0
20518,5005003,0.0,0.0,0.0
20519,5005004,0.0,0.0,2324.0
20520,5005005,0.0,0.0,0.0
20521,5005016,0.0,0.0,0.0
20522,5015005,0.0,0.0,8172.0
20523,5016019,0.0,0.0,328128.5
20524,5016020,0.0,0.0,331377.0
20525,5017009A,0.0,0.0,0.0
20526,5017018,0.0,0.0,0.0
20527,5017020,0.0,0.0,0.0
20528,5017021,0.0,0.0,0.0
20529,5023008,0.0,0.0,6810.0
20530,5023010,0.0,0.0,0.0
20531,5025028,0.0,0.0,0.0
20532,5026004,0.0,0.0,0.0
20533,5027001,0.0,0.0,811.0
20534,5027002,0.0,0.0,396.0
20535,5027003,0.0,0.0,811.0
20536,5027004,0.0,0.0,811.0
20537,5027005,0.0,0.0,396.0
20538,5027007,0.0,0.0,811.0
20539,5027008,0.0,0.0,604.0
20540,5027009,0.0,0.0,811.0
20541,5027010,0.0,0.0,811.0
20542,5027011,0.0,0.0,811.0
20543,5027012,0.0,0.0,811.0
20544,5027013,0.0,0.0,811.0
20545,5027014,0.0,0.0,0.0
20546,5027015,0.0,0.0,0.0
20547,5037001,0.0,0.0,0.0
20548,5037025,0.0,0.0,0.0
20549,5044001,0.0,0.0,0.0
20550,5044002,0.0,0.0,0.0
20551,5044003,0.0,0.0,0.0
20552,5044004,0.0,0.0,0.0
20553,5044005,0.0,0.0,0.0
20554,5044006,0.0,0.0,0.0
20555,5044007,0.0,0.0,0.0
20556,5044008,0.0,0.0,0.0
20557,5044009,0.0,0.0,0.0
20558,5044010,0.0,0.0,0.0
20559,5044011,0.0,0.0,0.0
20560,5044012,0.0,0.0,0.0
20561,5044013,0.0,0.0,0.0
20562,5045001,0.0,0.0,0.0
20563,5045002,0.0,0.0,364.0
20564,5045003,0.0,0.0,558.0
20565,5045004,0.0,0.0,364.0
20566,5045005,0.0,0.0,173.0
20567,5045006,0.0,0.0,558.0
20568,5045007,0.0,0.0,558.0
20569,5046001,0.0,0.0,364.0
20570,5046002,0.0,0.0,364.0
20571,5046003,0.0,0.0,364.0
20572,5046004,0.0,0.0,375.0
20573,5046005,0.0,0.0,558.0
20574,5046006,0.0,0.0,549.0
20575,5046007,0.0,0.0,740.0
20576,5046008,0.0,0.0,0.0
20577,5046009,0.0,0.0,757.0
20578,5046010,0.0,0.0,0.0
20579,5046011,0.0,0.0,0.0
20580,5046012,0.0,0.0,0.0
20581,5046013,0.0,0.0,570.0
20582,5046014,0.0,0.0,570.0
20583,5046015,0.0,0.0,570.0
20584,5046016,0.0,0.0,558.0
20585,5046017,0.0,0.0,558.0
20586,5054A009,0.0,0.0,0.0
20587,5054A092,0.0,0.0,0.0
20588,5054A109,0.0,0.0,4773620.5
20589,5054A141,0.0,1568.0,537131.0
20590,5054A148,0.0,1333.0,447609.5
20591,5054A151,0.0,1834.0,641981.0
20592,5054A152,0.0,1360.0,467138.0
20593,5054A153,2.4,1890.0,705000.0
20594,5060001,0.0,0.0,0.0
20595,5062001,0.0,0.0,0.0
20596,5062002,0.0,0.0,0.0
20597,5062003,0.0,0.0,0.0
20598,5062004,0.0,0.0,558.0
20599,5062005,0.0,0.0,558.0
20600,5062006,0.0,0.0,558.0
20601,5062007,0.0,0.0,558.0
20602,5062008,0.0,0.0,558.0
20603,5062009,0.0,0.0,558.0
20604,5062010,0.0,0.0,364.0
20605,5062010A,0.0,0.0,366.0
20606,5062011,0.0,0.0,0.0
20607,5065A006,0.0,0.0,0.0
20608,5065A019,0.0,0.0,346319.0
20609,5066B020,0.0,0.0,487013.0
20610,5067001A,0.0,0.0,0.0
20611,5067003A,0.0,0.0,0.0
20612,5067011B,0.0,0.0,55023.0
20613,5067014,0.0,0.0,13736.0
20614,5069034,0.0,0.0,0.0
20615,5072044,0.0,0.0,17732.0
20616,5072046,0.0,0.0,7191.0
20617,5072049,0.0,0.0,2075.0
20618,5073045,0.0,0.0,0.0
20619,5076008,0.0,0.0,0.0
20620,5076010,0.0,0.0,0.0
20621,5076011,0.0,0.0,0.0
20622,5076012,0.0,0.0,0.0
20623,5076013,0.0,0.0,0.0
20624,5081023A,0.0,0.0,71297.0
20625,5083010,1.0,660.0,11076.0
20626,5087003,41.0,104463.0,161212.0
20627,5087003A,27.0,16350.0,120202.0
20628,5087004,1.0,0.0,0.0
20629,5087005,0.0,0.0,0.0
20630,5090001,19.0,22572.0,3816432.0
20631,5091010,0.0,0.0,3297335.0
20632,5091011,0.0,0.0,404231.0
20633,5099002,0.0,0.0,760911.0
20634,5099014,1.0,0.0,105294.0
20635,5100002,12.0,116161.0,24518.0
20636,5100003,12.0,116161.0,64906.0
20637,5100010,12.0,180987.0,383689.0
20638,5101006,0.0,0.0,197612.0
20639,5101007,0.0,0.0,17306.0
20640,5102009,3.0,11664.0,323828.0
20641,5102010,0.0,0.0,0.0
20642,5104001,20.0,68600.0,4414933.0
20643,5104004,0.0,0.0,39208.0
20644,5104005,0.0,0.0,0.0
20645,5107001,0.0,0.0,38221.0
20646,5107003,0.0,0.0,26892.0
20647,5107004,1.0,0.0,72449.0
20648,5107005,1.0,0.0,80035.0
20649,5201001,7.0,12188.0,2457436.0
20650,5203035,87.0,45108.0,0.0
20651,5203037,0.0,0.0,0.0
20652,5203038,6.0,15000.0,1111093.0
20653,5203040,0.0,42300.0,4139516.0
20654,5203041,5.0,50605.0,6717186.0
20655,5203043,10.0,36480.0,7937005.0
20656,5203044,0.0,0.0,0.0
20657,5203058,0.0,89117.0,0.0
20658,5203060,6.0,8675.0,1270592.0
20659,5203061,0.0,42200.0,3255854.0
20660,5203066,2.0,103231.0,0.0
20661,5203067,0.0,2241.0,187886.0
20662,5203068,0.0,2383.0,199943.0
20663,5203069,0.0,2387.0,200262.0
20664,5203070,0.0,2387.0,200262.0
20665,5203071,0.0,2385.0,199943.0
20666,5203072,0.0,2380.0,199627.0
20667,5203073,0.0,2421.0,203120.0
20668,5203074,0.0,2381.0,199627.0
20669,5203075,0.0,2255.0,189152.0
20670,5203076,0.0,2359.0,197723.0
20671,5203077,0.0,2369.0,198678.0
20672,5203078,0.0,2381.0,199627.0
20673,5203079,0.0,2381.0,199627.0
20674,5203080,0.0,2383.0,199943.0
20675,5203081,0.0,2382.0,199627.0
20676,5203082,0.0,2375.0,198678.0
20677,5203083,0.0,0.0,2674833.5
20678,5203084,0.0,0.0,1692602.0
20679,5211010,0.0,0.0,148306.0
20680,5211011,0.0,0.0,100490.0
20681,5211027,1.0,9600.0,2637072.0
20682,5211028,3.0,10687.0,1225060.0
20683,5211029,3.0,9827.0,1215602.0
20684,5211030,3.0,10722.0,1119788.0
20685,5211031,0.0,11274.0,1162286.0
20686,5211032,0.0,11198.0,1054097.0
20687,5211033,0.0,10837.0,1698652.5
20688,5211034,0.0,3057.0,457212.0
20689,5211035,3.0,3150.0,435616.0
20690,5211036,3.0,3150.0,435616.0
20691,5211037,3.0,3150.0,363749.0
20692,5211038,3.0,3150.0,445751.0
20693,5211039,3.0,3150.0,520106.0
20694,5211040,3.0,3059.0,476730.0
20695,5211041,3.0,3082.0,942352.0
20696,5211042,2.142857142857143,3160.0,887659.0
20697,5211043,3.0,3160.0,890576.0
20698,5211044,3.0,3160.0,445736.0
20699,5211045,3.0,3160.0,445736.0
20700,5211046,3.0,3082.0,441416.0
20701,5211047,2.142857142857143,3540.0,565679.0
20702,5211048,2.142857142857143,3629.0,742726.0
20703,5211049,3.0,3629.0,486512.0
20704,5211050,3.0,3629.0,418887.0
20705,5211051,3.0,3629.0,467767.0
20706,5211052,3.0,3629.0,509851.0
20707,5211053,3.0,3629.0,349230.0
20708,5211054,3.0,3540.0,555123.0
20709,5212026,8.0,0.0,1080861.0
20710,5212027,11.0,0.0,1180395.0
20711,5214001,0.0,0.0,0.0
20712,5214004,0.0,0.0,0.0
20713,5215016,43.0,0.0,0.0
20714,5215017,2.0,1080.0,68261.0
20715,5215020,0.0,0.0,0.0
20716,5215021,1.0,0.0,232592.0
20717,5215022,2.0,0.0,243456.0
20718,5216002,7.0,17792.0,961833.0
20719,5216028,14.0,24600.0,453142.0
20720,5216029,11.0,21600.0,393033.0
20721,5216030,3.0,48245.0,837831.0
20722,5217001,8.0,27447.0,1277614.0
20723,5217002,7.0,15628.0,531985.0
20724,5217003,8.0,2657.1428571428573,148078.0
20725,5217004,9.0,21625.0,824282.0
20726,5225010,3.0,0.0,258578.0
20727,5226012,12.0,16122.857142857143,3364120.0
20728,5226020,1.0,5000.0,491403.0
20729,5226021,1.0,0.0,453979.0
20730,5226022,1.0,2500.0,464907.0
20731,5226023,3.0,0.0,186320.0
20732,5226024,6.0,18000.0,795187.0
20733,5226025,2.0,4975.0,877117.0
20734,5226026,2.0,4975.0,912551.0
20735,5226027,1.0,4975.0,143565.0
20736,5226028,2.0,0.0,84854.0
20737,5226029,8.0,8532.0,165650.0
20738,5226030,5.0,9856.0,182827.0
20739,5227001,0.0,0.0,0.0
20740,5228001,0.0,0.0,0.0
20741,5228011,5.0,0.0,0.0
20742,5228012,0.0,0.0,0.0
20743,5230002,7.0,9832.0,1697646.0
20744,5230006,0.0,97000.0,19675158.0
20745,5230007,5.0,7940.0,2028610.0
20746,5230008,9.0,12575.0,2578422.0
20747,5230009,0.0,0.0,199637.0
20748,5230011,10.0,17400.0,3589820.0
20749,5230015,12.0,19319.0,3532486.0
20750,5230016,1.0,16050.0,774958.0
20751,5230017,0.0,22674.0,2820279.0
20752,5230018,0.0,43240.0,3965462.0
20753,5230020,0.0,0.0,1282890.0
20754,5230021,0.0,0.0,3271228.0
20755,5230022,0.42857142857142855,1827.0,387848.0
20756,5230023,0.0,1831.0,387848.0
20757,5230024,0.0,1831.0,297046.0
20758,5230025,0.0,1831.0,318440.0
20759,5230026,2.0,893.0,154629.0
20760,5230027,2.0,893.0,154629.0
20761,5230028,3.0,1882.0,310804.0
20762,5230029,0.0,1909.0,254512.0
20763,5230030,0.0,1909.0,479906.0
20764,5230031,0.0,1882.0,264852.0
20765,5230032,3.0,1882.0,222543.0
20766,5230033,3.0,1909.0,634918.0
20767,5230034,0.0,2551.8571428571427,683452.0
20768,5230035,0.0,1882.0,622468.0
20769,5231001,0.0,0.0,0.0
20770,5231002B,0.0,0.0,0.0
20771,5231004,16.0,32860.0,0.0
20772,5231005,2.0,11350.0,0.0
20773,5231006,7.0,4341.0,0.0
20774,5232001A,3.0,0.0,248991.0
20775,5232002,0.0,0.0,0.0
20776,5232002A,0.0,0.0,0.0
20777,5232004,0.0,0.0,0.0
20778,5232005,12.0,0.0,496024.0
20779,5232006,0.0,0.0,0.0
20780,5232007,0.0,0.0,873475.0
20781,5232008,0.0,0.0,0.0
20782,5232011,0.0,0.0,0.0
20783,5232012,0.0,0.0,0.0
20784,5235003,13.0,21381.0,1122668.0
20785,5235011,0.0,0.0,1920812.0
20786,5235012,0.0,60470.0,3446316.0
20787,5235015,0.0,0.0,80908.0
20788,5236017,13.0,24625.0,0.0
20789,5236018,3.0,24341.0,4368984.0
20790,5237012,13.0,13224.0,1284689.0
20791,5237013,0.0,0.0,227196.0
20792,5237014,0.0,0.0,454410.0
20793,5237015,0.0,0.0,227196.0
20794,5237015A,3.0,0.0,71769.0
20795,5237033,4.0,11520.0,2812786.0
20796,5237034,8.0,15925.0,2756624.0
20797,5237035,0.0,0.0,691756.0
20798,5237036,6.0,16400.0,1979291.0
20799,5237037,129.0,48475.0,6753271.0
20800,5237038,9.0,15498.0,2285529.0
20801,5237039,0.0,24000.0,1964684.0
20802,5239024,0.0,31120.0,2262594.0
20803,5239025,6.0,12000.0,1012207.0
20804,5240032,10.0,11280.0,947112.0
20805,5240042,0.0,19330.0,1968844.0
20806,5240043,2.0,14000.0,886768.0
20807,5241005,0.0,4460.0,116118.0
20808,5241006,1.0,5000.0,125022.0
20809,5241007,2.0,10000.0,335208.0
20810,5241009,0.0,0.0,87242.0
20811,5241010,9.0,17750.0,420480.0
20812,5241012,3.0,3000.0,92033.0
20813,5241013,0.0,8820.0,230605.0
20814,5241017,0.0,0.0,87261.0
20815,5241018,6.0,16200.0,1722964.0
20816,5242001,0.0,30333.0,2266052.0
20817,5242002,0.0,0.0,107888.0
20818,5242007,0.0,0.0,80908.0
20819,5242015,2.0,10000.0,990585.0
20820,5242016,7.0,10110.0,2174619.0
20821,5242020,0.0,0.0,190918.0
20822,5242021,24.0,0.0,1059739.0
20823,5242023,1.0,0.0,62795.0
20824,5242024,0.0,0.0,58198.0
20825,5242031,0.0,0.0,94398.0
20826,5242042,0.0,0.0,303484.0
20827,5246050,9.0,0.0,621127.0
20828,5246052,13.0,23824.0,708239.0
20829,5246053,3.0,40000.0,449301.0
20830,5249001,4.0,31400.0,6331227.0
20831,5250005,17.0,27884.0,839232.0
20832,5250010,6.0,0.0,405910.0
20833,5250014,7.0,18060.0,308515.0
20834,5250015,4.0,9600.0,2683677.0
20835,5250016,4.0,7050.0,1174146.0
20836,5250018,1.0,300.0,33290.0
20837,5250019,0.0,0.0,0.0
20838,5250020,0.0,0.0,0.0
20839,5250021,0.0,0.0,0.0
20840,5250022,0.0,0.0,0.0
20841,5250023,0.0,31700.0,0.0
20842,5250024,0.0,0.0,0.0
20843,5250025,0.0,0.0,0.0
20844,5250026,0.0,0.0,0.0
20845,5253001,10.0,9230.0,1228769.0
20846,5253003,7.0,12583.0,2357858.0
20847,5253008,1.0,1498.0,100188.0
20848,5253009,0.0,0.0,61416.0
20849,5253013,4.0,7912.0,803378.0
20850,5253015,2.0,1234.0,160839.0
20851,5253016,0.0,0.0,47159.0
20852,5253017,2.0,1250.0,109789.0
20853,5253018,4.0,5000.0,761454.0
20854,5253020,1.0,4917.0,684576.0
20855,5253028,1.0,0.0,190818.0
20856,5253029,5.0,857.1428571428571,43662.0
20857,5253031,0.0,0.0,61757.0
20858,5253032,0.0,0.0,65187.0
20859,5253033,3.0,2980.0,207627.0
20860,5253034,1.8571428571428572,621.4285714285714,42240.0
20861,5253036,3.0,0.0,116461.0
20862,5253039,4.0,27568.0,2203451.0
20863,5254006A,1.0,0.0,16148.0
20864,5254020,0.0,0.0,259863.0
20865,5254021,0.0,0.0,259863.0
20866,5254030,0.0,0.0,259863.0
20867,5254032,5.0,16538.0,1358123.0
20868,5254036,0.0,0.0,1240593.0
20869,5254037,0.0,0.0,828611.0
20870,5255010,3.0,0.0,395573.0
20871,5258001,0.0,0.0,490299.5
20872,5258022,0.0,0.0,58176.0
20873,5258023,0.0,0.0,58176.0
20874,5258025,5.714285714285714,1525.7142857142858,57302.0
20875,5258026,0.0,0.0,156414.0
20876,5258027,0.0,0.0,156414.0
20877,5258039,0.0,0.0,948.0
20878,5260001,0.0,0.0,428210.0
20879,5260004,0.0,0.0,912791.0
20880,5260019,6.0,0.0,178727.0
20881,5260030,0.0,0.0,105228.0
20882,5260031,0.0,0.0,185076.0
20883,5260034,0.0,0.0,270086.0
20884,5260035,4.0,0.0,196870.0
20885,5260037,6.0,6000.0,501275.0
20886,5260038,6.0,4218.0,402719.0
20887,5260040,0.0,0.0,828833.5
20888,5262002,0.0,0.0,0.0
20889,5262003,0.0,0.0,0.0
20890,5262004,0.0,0.0,0.0
20891,5262007,0.0,0.0,0.0
20892,5262009,0.0,0.0,0.0
20893,5262010,0.0,0.0,0.0
20894,5262011,0.0,0.0,0.0
20895,5264049,8.0,109000.0,8439321.0
20896,5268007,0.0,0.0,0.0
20897,5268010,0.0,0.0,0.0
20898,5268011,0.0,0.0,0.0
20899,5269002,0.0,0.0,0.0
20900,5269007,0.0,0.0,0.0
20901,5269008,0.0,0.0,0.0
20902,5269009,0.0,0.0,0.0
20903,5272011,2.0,7050.0,240288.0
20904,5272014,0.0,0.0,14807.0
20905,5272015,5.0,3390.0,273209.0
20906,5272016,0.0,0.0,38592.0
20907,5272017,0.0,2365.4285714285716,628926.0
20908,5272018,2.4285714285714284,3153.1428571428573,101440.0
20909,5272019,9.0,0.0,360240.0
20910,5272020,5.0,9200.0,309502.0
20911,5272043,0.0,0.0,10319.0
20912,5272044,6.0,7483.0,1019416.0
20913,5272045,2.0,4063.0,128133.0
20914,5272048,8.0,2445.0,850476.0
20915,5273013A,1.0,0.0,17124.0
20916,5273014,1.0,0.0,87977.0
20917,5273015,7.0,0.0,167794.0
20918,5278015,17.0,0.0,765364.0
20919,5278016,0.5714285714285714,7040.714285714285,2810713.0
20920,5278020A,1.0,0.0,239584.0
20921,5279001,0.0,0.0,174675.0
20922,5279002,0.0,0.0,354780.0
20923,5279004,5.0,0.0,104570.0
20924,5279009,0.0,0.0,109019.0
20925,5279011,0.0,0.0,15589.0
20926,5279017,0.0,0.0,33631.0
20927,5279018,0.0,0.0,33631.0
20928,5279033,0.0,9855.0,1958736.0
20929,5279034,2.0,3337.0,323362.0
20930,5279035,0.0,0.0,52476.0
20931,5279037,1.0,5000.0,1278898.0
20932,5279039,4.0,5660.0,390182.0
20933,5279041,3.0,5500.0,471378.0
20934,5279044,0.0,0.0,10302.0
20935,5279045,0.0,0.0,10302.0
20936,5279048,1.0,2500.0,552834.0
20937,5279049,6.0,6500.0,424869.0
20938,5279051,3.0,5000.0,266637.0
20939,5279052,23.0,5800.0,1018306.0
20940,5279053,7.0,2932.0,361663.0
20941,5279054,0.0,5977.0,455614.0
20942,5280001,0.0,0.0,0.0
20943,5280003,0.0,0.0,0.0
20944,5280004,0.0,0.0,0.0
20945,5280005,0.0,0.0,0.0
20946,5281001,6.0,0.0,0.0
20947,5281003,0.0,0.0,0.0
20948,5281005,0.0,0.0,0.0
20949,5281006,0.0,0.0,0.0
20950,5281007,0.0,0.0,0.0
20951,5281008,0.0,0.0,0.0
20952,5281009,0.0,0.0,0.0
20953,5281010,0.0,0.0,0.0
20954,5281011,0.0,0.0,0.0
20955,5281020,0.0,0.0,0.0
20956,5282030,0.0,0.0,0.0
20957,5282031,0.0,0.0,0.0
20958,5282033,0.0,0.0,0.0
20959,5284A004,0.0,0.0,0.0
20960,5284A005,0.0,0.0,0.0
20961,5284A006,0.0,0.0,0.0
20962,5284A008,0.0,216000.0,1688149.0
20963,5285A002,6.0,0.0,0.0
20964,5285A004,6.0,6752.0,2218507.0
20965,5285A005,2.857142857142857,28058.85714285714,3364552.0
20966,5285A008,25.0,55302.0,969383.0
20967,5285A009,0.0,27250.0,467003.0
20968,5285A010,0.0,0.0,196323.0
20969,5285A011,0.0,29435.0,466996.0
20970,5285A012,0.0,0.0,37641.0
20971,5286A003,4.0,25770.0,1754178.0
20972,5286A004,0.0,0.0,0.0
20973,5286A005,6.0,0.0,1850940.0
20974,5286A006,0.0,0.0,0.0
20975,5286A007A,0.0,38000.0,4138702.0
20976,5286A007B,0.0,0.0,867095.0
20977,5286A007C,4.0,13710.0,446278.0
20978,5286A007D,2.0,9920.0,133414.0
20979,5286A007E,2.0,9439.0,768032.0
20980,5286A008,0.0,0.0,35061.0
20981,5286A015,8.0,7418.0,143991.0
20982,5286A017,6.0,15576.0,422036.0
20983,5286A018,1.0,6292.0,93246.0
20984,5286A019,2.0,8752.0,136570.0
20985,5286A020,24.0,63468.0,12292436.0
20986,5286A021,0.0,0.0,0.0
20987,5286A022,0.0,0.0,0.0
20988,5287002,0.0,216000.0,1688149.0
20989,5291008,0.0,0.0,24107.0
20990,5291018,4.0,6740.0,746541.0
20991,5291028,6.0,0.0,85870.0
20992,5295027A,0.0,0.0,15396.0
20993,5296017,5.0,1175.0,808080.0
20994,5296018,1.0,608.0,175264.0
20995,5296019,2.0,1125.0,234696.0
20996,5296020,4.0,1.4285714285714286,865786.0
20997,5296023A,12.0,3256.0,508661.0
20998,5296023B,0.0,0.0,0.0
20999,5296031,22.0,8298.0,385214.0
21000,5296033,5.0,6958.0,325155.0
21001,5297034,0.0,0.0,82541.0
21002,5302051,0.0,0.0,13113.0
21003,5302052,0.0,0.0,0.0
21004,5302056,2.0,43291.71428571428,4200925.0
21005,5302057,5.0,7850.0,620023.0
21006,5302058,1.0,20000.0,1522957.0
21007,5302059,16.0,16000.0,2922103.0
21008,5303004,0.0,0.0,0.0
21009,5303005,0.0,0.0,0.0
21010,5304001,8.0,0.0,0.0
21011,5304002,2.0,0.0,0.0
21012,5304003,1.0,0.0,0.0
21013,5304004,1.0,0.0,0.0
21014,5304005,0.0,0.0,0.0
21015,5304006,1.0,0.0,0.0
21016,5304007,1.0,0.0,0.0
21017,5304008,3.0,0.0,0.0
21018,5304013,0.0,0.0,0.0
21019,5304014,0.0,0.0,0.0
21020,5304015,0.0,0.0,0.0
21021,5304016,0.0,0.0,0.0
21022,5304017,0.0,0.0,0.0
21023,5304023,0.0,0.0,0.0
21024,5304031,0.0,0.0,0.0
21025,5304032,0.0,0.0,0.0
21026,5306002A,0.0,0.0,18709.0
21027,5306002B,7.0,2050.0,25904.0
21028,5306004,3.0,0.0,1038960.0
21029,5306010,10.0,3070.285714285714,1177488.0
21030,5306022,11.0,4687.0,123974.0
21031,5306025,9.0,2365.714285714286,875020.0
21032,5306028,6.0,1375.0,171768.0
21033,5306029,0.0,0.0,10566520.0
21034,5306032,12.0,0.0,489836.0
21035,5306033,14.0,5769.0,104951.0
21036,5307008,0.0,0.0,139305.0
21037,5307018,0.0,0.0,22222.0
21038,5307019,11.0,2186.0,467532.0
21039,5308013C,0.0,0.0,0.0
21040,5309009,0.0,0.0,50774.0
21041,5310001,0.0,0.0,0.0
21042,5311008,1.0,360.0,235488.0
21043,5311018,0.0,0.0,142812.0
21044,5311026,20.0,0.0,78764.0
21045,5311027,20.0,0.0,73504.0
21046,5311034,0.0,0.0,154.0
21047,5311035,6.0,2212.0,613210.0
21048,5311036,18.0,24840.0,0.0
21049,5312014,0.0,0.0,106103.0
21050,5312015,7.0,0.0,325107.0
21051,5312021,9.0,0.0,172680.0
21052,5312049,21.0,2442.0,923520.0
21053,5312052,4.0,900.0,399391.0
21054,5313007,0.0,0.0,0.0
21055,5313009,1.0,0.0,0.0
21056,5313010,5.0,0.0,0.0
21057,5313012,0.0,0.0,23422.0
21058,5313015,1.0,360.0,34964.0
21059,5313018,1.0,0.0,629040.0
21060,5313022,0.0,0.0,0.0
21061,5313026,1.0,5000.0,146331.0
21062,5313027,0.0,0.0,0.0
21063,5313033,0.0,0.0,0.0
21064,5313034,0.0,0.0,0.0
21065,5314001,10.0,34165.0,2986434.0
21066,5314003,16.0,32636.0,1483716.0
21067,5314049,0.0,6200.0,1750715.0
21068,5314050,11.0,10160.0,2886017.0
21069,5315008,1.0,4860.0,494619.0
21070,5315049,0.0,0.0,0.0
21071,5315051,15.0,42500.0,5591996.0
21072,5315056,2.0,7680.0,1405877.0
21073,5315057,2.5714285714285716,12228.57142857143,1803764.0
21074,5315058,1.0,6500.0,1523386.0
21075,5317002,0.0,0.0,0.0
21076,5317003,5.0,9000.0,1005049.0
21077,5318032,0.0,0.0,312070.0
21078,5318033,0.0,0.0,312070.0
21079,5318044,0.0,0.0,0.0
21080,5318045,0.0,0.0,343277.0
21081,5318046,19.0,0.0,3089498.0
21082,5318047,11.0,10014.0,1013091.0
21083,5319001,0.0,0.0,72550.0
21084,5319027,3.0,2500.0,134848.0
21085,5319032,2.0,0.0,261536.0
21086,5319037,0.0,0.0,17964.0
21087,5319038,2.0,1008.0,308434.0
21088,5319039,1.0,850.0,181389.0
21089,5319046,1.0,0.0,126920.0
21090,5319047,0.0,0.0,24762.0
21091,5319049,2.0,3125.0,236010.0
21092,5320015,2.0,843.0,145629.0
21093,5320019A,0.0,0.0,1046.0
21094,5320023,1.0,550.0,19628.0
21095,5320027,4.0,2230.0,216578.0
21096,5320032,0.0,0.0,0.0
21097,5321008A,0.0,0.0,6192.0
21098,5321010,0.0,0.0,15784.0
21099,5321045,0.0,0.0,16370.0
21100,5321048,5.0,0.0,548713.0
21101,5321051,0.0,0.0,4504411.0
21102,5321052,13.0,8380.0,438967.0
21103,5322001,2.0,0.0,216366.0
21104,5322032,0.0,0.0,97813.0
21105,5322040,3.0,0.0,210482.0
